# Chunk-averaged data for fix temp_bias and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
10 100 435844
  98 0.975 5043 295.23
  99 0.985 6724 292.531
  100 0.995 5043 304.733
60 100 435844
  1 0.005 5043 296.54
  2 0.015 6724 297.939
  3 0.025 5043 302.552
  4 0.035 5043 301.36
  5 0.045 6273.8 295.755
  6 0.055 3343 295.793
  7 0.065 3413.4 308.673
  8 0.075 3302.8 300.727
  9 0.085 3644 294.995
  10 0.095 5088.2 300.866
  11 0.105 5532.8 303.421
  12 0.115 5043 298.42
  13 0.125 6595.4 301.984
  14 0.135 5171.6 300.495
  15 0.145 5043 302.451
  16 0.155 6468.6 300.107
  17 0.165 5298.4 298.24
  18 0.175 5043 299.914
  19 0.185 6048.4 300.533
  20 0.195 4040.1 293.502
  21 0.205 3563.6 299.09
  22 0.215 3251.5 300.503
  23 0.225 3558.3 307.384
  24 0.235 4019.1 295.157
  25 0.245 6117 302.251
  26 0.255 5043 295.549
  27 0.265 5144.6 299.118
  28 0.275 6622.4 298.012
  29 0.285 5043 295.573
  30 0.295 5140.8 299.026
  31 0.305 6626.2 297.64
  32 0.315 5043 303.239
  33 0.325 5432.7 299.519
  34 0.335 5104.8 302.796
  35 0.345 3493.2 301.323
  36 0.355 3452.4 295.427
  37 0.365 3610.2 301.162
  38 0.375 3540.9 297.094
  39 0.385 5510.8 304.572
  40 0.395 5392.5 298.798
  41 0.405 5442.4 297.904
  42 0.415 5630.4 305.812
  43 0.425 6373.5 304.029
  44 0.435 4534.5 357.591
  45 0.445 85.7 378.9
  46 0.455 0 0
  47 0.465 0 0
  48 0.475 0 0
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 0 0
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 28 247.19
  57 0.565 4131 2743.33
  58 0.575 6593.6 327.397
  59 0.585 5573.8 298.633
  60 0.595 5440.1 301.035
  61 0.605 5648.4 299.059
  62 0.615 5292.5 301.465
  63 0.625 3618.7 298.479
  64 0.635 3626.5 297.867
  65 0.645 3500 311.778
  66 0.655 3468.3 295.512
  67 0.665 5004.6 292.938
  68 0.675 5564.5 303.914
  69 0.685 5043 302.83
  70 0.695 6504.6 306.596
  71 0.705 5262.4 296.728
  72 0.715 5043 303.029
  73 0.725 6426.9 303.446
  74 0.735 5340.1 306.052
  75 0.745 5043 303.942
  76 0.755 6031.4 295.865
  77 0.765 4024.6 296.617
  78 0.775 3524.7 306.532
  79 0.785 3276.3 298.947
  80 0.795 3595.8 295.316
  81 0.805 4021.2 292.015
  82 0.815 6124 303.493
  83 0.825 5043 299.324
  84 0.835 5126.1 293.405
  85 0.845 6640.9 302.48
  86 0.855 5043 295.459
  87 0.865 5089.9 299.608
  88 0.875 6677.1 295.722
  89 0.885 5043 305.056
  90 0.895 5382.4 298.88
  91 0.905 5163 295.855
  92 0.915 3642.6 295.433
  93 0.925 3268.6 294.75
  94 0.935 3428.7 305.82
  95 0.945 3394.8 298.288
  96 0.955 6317.9 297.796
  97 0.965 5043 302.012
  98 0.975 5043 295.376
  99 0.985 6724 292.343
  100 0.995 5043 305.021
70 100 435844
  1 0.005 5043 296.681
  2 0.015 6724 298.249
  3 0.025 5043 302.423
  4 0.035 5043 301.98
  5 0.045 6264.3 295.42
  6 0.055 3346.4 296.106
  7 0.065 3383.8 310.624
  8 0.075 3317.7 299.862
  9 0.085 3646.5 296.012
  10 0.095 5069.5 300.888
  11 0.105 5569.8 302.594
  12 0.115 5043 297.158
  13 0.125 6537.6 302.163
  14 0.135 5229.4 300.908
  15 0.145 5043 302.072
  16 0.155 6386.5 299.568
  17 0.165 5380.5 298.158
  18 0.175 5043 299.896
  19 0.185 6008 300.644
  20 0.195 4030.2 293.448
  21 0.205 3531 298.664
  22 0.215 3260.8 299.503
  23 0.225 3582.9 307.648
  24 0.235 4007.2 296.022
  25 0.245 6177.9 301.785
  26 0.255 5043 295.957
  27 0.265 5095.1 299.586
