# Chunk-averaged data for fix temp_bias and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
10 100 440002
  80 0.795 6724 299.286
  81 0.805 5043 301.671
  82 0.815 6724 297.89
  83 0.825 5043 292.471
  84 0.835 6697.9 301.422
  85 0.845 3702.7 300.946
  86 0.855 3673.4 300.035
  87 0.865 3676 296.313
  88 0.875 3635.6 293.091
  89 0.885 4986.4 302.08
  90 0.895 5907 305.293
  91 0.905 5372.1 306.467
  92 0.915 6394.9 301.417
  93 0.925 5087.4 300.64
  94 0.935 6679.6 299.197
  95 0.945 5058.7 301.542
  96 0.955 6708.3 303.133
  97 0.965 5110.4 302.26
  98 0.975 6428 296.19
  99 0.985 3398.7 300.511
  100 0.995 3733 304.039
60 100 440002
  1 0.005 3712.8 306.822
  2 0.015 3455 307.141
  3 0.025 6422 300.766
  4 0.035 5060.8 297.077
  5 0.045 6723 302.744
  6 0.055 5044 296.483
  7 0.065 6686 296.819
  8 0.075 5081 294.768
  9 0.085 6446.9 298.021
  10 0.095 5320.1 301.265
  11 0.105 5963.8 300.626
  12 0.115 4925.2 297.729
  13 0.125 3641 302.623
  14 0.135 3675 303.144
  15 0.145 3674.6 298.261
  16 0.155 3701.9 295.98
  17 0.165 6697.5 304.204
  18 0.175 5043 299.93
  19 0.185 6724 298.901
  20 0.195 5043 297.851
  21 0.205 6724 299.065
  22 0.215 5043 302.984
  23 0.225 6712.9 301.674
  24 0.235 5054.1 297.557
  25 0.245 6317.5 300.794
  26 0.255 4039.5 295.644
  27 0.265 3714.7 298.152
  28 0.275 3677.3 304.862
  29 0.285 3600.5 299.797
  30 0.295 4405.9 305.448
  31 0.305 6523.6 297.238
  32 0.315 5043 302.389
  33 0.325 6724 303.455
  34 0.335 5043 294.031
  35 0.345 6724 298.629
  36 0.355 5043 301.159
  37 0.365 6724 300.989
  38 0.375 5043 301.545
  39 0.385 6472.4 295.411
  40 0.395 3219.5 292.745
  41 0.405 5049.7 669.282
  42 0.415 5910.1 855.679
  43 0.425 170.3 5842.07
  44 0.435 0 0
  45 0.445 0 0
  46 0.455 0 0
  47 0.465 0 0
  48 0.475 0 0
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 0.3 0
  52 0.515 0.4 0
  53 0.525 0.3 0
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 0 0
  57 0.565 0 0
  58 0.575 174 31150.6
  59 0.585 5843.1 2091.02
  60 0.595 5086.9 340.843
  61 0.605 3190.9 7071.15
  62 0.615 6467.1 29614.3
  63 0.625 5043.5 137057
  64 0.635 6724.5 103206
  65 0.645 5043 296.622
  66 0.655 6724 305.324
  67 0.665 5043 295.641
  68 0.675 6724 299.281
  69 0.685 5043 296.841
  70 0.695 6522.9 298.483
  71 0.705 4412.7 303.284
  72 0.715 3594.5 297.418
  73 0.725 3684.8 296.665
  74 0.735 3705.5 303.604
  75 0.745 4096.9 299.119
  76 0.755 6261.7 302.797
  77 0.765 5049.5 301.774
  78 0.775 6717.5 297.024
  79 0.785 5043 295.895
  80 0.795 6724 299.823
  81 0.805 5043 301.09
  82 0.815 6724 297.967
  83 0.825 5043 291.813
  84 0.835 6705.9 301.326
  85 0.845 3695.4 301.563
  86 0.855 3672.7 299.851
  87 0.865 3676 295.623
  88 0.875 3637.8 293.493
  89 0.885 5041.5 301.766
  90 0.895 5849.7 306.226
  91 0.905 5458.4 306.373
  92 0.915 6308.6 301.005
  93 0.925 5108.3 300.717
  94 0.935 6658.7 299.287
  95 0.945 5064 302.251
  96 0.955 6703 303.027
  97 0.965 5116.7 302.655
  98 0.975 6421.3 295.735
  99 0.985 3401.2 300.167
  100 0.995 3732.2 310.468
70 100 440002
  1 0.005 3713.1 312.53
  2 0.015 3456.5 307.247
  3 0.025 6420.9 300.294
  4 0.035 5061.3 296.561
  5 0.045 6722.7 302.725
  6 0.055 5044.3 296.885
  7 0.065 6677.7 296.53
  8 0.075 5089.3 294.715
  9 0.085 6385.5 297.786
  10 0.095 5381.5 300.547
  11 0.105 5917.9 300.752
  12 0.115 4968.3 297.844
  13 0.125 3643.1 303.219
  14 0.135 3675.7 302.114
  15 0.145 3673 298.614
  16 0.155 3695 295.116
  17 0.165 6706 303.634
  18 0.175 5043 300.159
  19 0.185 6724 299.454
  20 0.195 5043 297.814
  21 0.205 6724 298.366
  22 0.215 5043 303.685
  23 0.225 6694.3 301.832
  24 0.235 5072.7 297.454
  25 0.245 6200.5 301.585
  26 0.255 4133.7 294.21
  27 0.265 3733.6 297.925
  28 0.275 3681.2 304.171
  29 0.285 3593.3 299.84
  30 0.295 4349.4 305.578
  31 0.305 6587.3 297.081
  32 0.315 5043 301.574
  33 0.325 6724 303.349
  34 0.335 5043 294.357
  35 0.345 6724 298.443
  36 0.355 5043 302.095
  37 0.365 6724 300.651
  38 0.375 5043 301.513
  39 0.385 6399.4 295.694
  40 0.395 3258.6 294.419
  41 0.405 5010.1 722.177
  42 0.415 5968.8 780.215
  43 0.425 185.1 5134.49
  44 0.435 0 0
  45 0.445 0 0
  46 0.455 0 0
  47 0.465 0 0
  48 0.475 0.3 0
  49 0.485 0.4 0
  50 0.495 0.3 0
  51 0.505 0 0
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 0 0
  57 0.565 0 0
  58 0.575 185.9 32705.8
  59 0.585 5910.2 1852.43
  60 0.595 5041.8 355.148
  61 0.605 3240.4 297.983
  62 0.615 6382.7 342.17
  63 0.625 5043.8 366113
  64 0.635 6724.2 86490.4
  65 0.645 5043.7 192489
  66 0.655 6724.3 61744.4
  67 0.665 5043 295.867
  68 0.675 6724 298.663
  69 0.685 5043 296.579
  70 0.695 6612.5 298.921
  71 0.705 4334.5 302.82
  72 0.715 3584.4 297.025
  73 0.725 3685 296.719
  74 0.735 3722 303.286
  75 0.745 4200.4 299.252
  76 0.755 6140.2 302.975
  77 0.765 5065.2 301.373
  78 0.775 6701.8 296.702
  79 0.785 5043 295.971
  80 0.795 6724 300.456
  81 0.805 5043 300.603
  82 0.815 6724 297.94
  83 0.825 5043 291.413
  84 0.835 6712.8 301.13
  85 0.845 3690.2 302.508
  86 0.855 3671 299.624
  87 0.865 3676 294.946
  88 0.875 3641.6 294.196
  89 0.885 5086.2 301.361
  90 0.895 5801.2 307.143
  91 0.905 5556.4 306.339
  92 0.915 6210.6 300.411
  93 0.925 5126.2 300.78
  94 0.935 6640.8 299.345
  95 0.945 5068.9 303.111
  96 0.955 6698.1 302.831
  97 0.965 5124.5 302.946
  98 0.975 6411.9 295.519
  99 0.985 3404.1 300.053
  100 0.995 3729.7 304.311
80 100 440002
  1 0.005 3715.4 309.653
  2 0.015 3454.1 307.366
  3 0.025 6419.6 299.724
  4 0.035 5063.6 296.145
  5 0.045 6721.8 302.581
  6 0.055 5045.2 297.371
  7 0.065 6663.7 295.772
  8 0.075 5103.3 295.404
  9 0.085 6326 297.78
  10 0.095 5441 299.787
  11 0.105 5878 300.772
  12 0.115 5003.2 298.064
  13 0.125 3646.8 303.905
  14 0.135 3677 300.986
  15 0.145 3673 298.801
  16 0.155 3684.9 294.686
  17 0.165 6716.1 302.977
  18 0.175 5043 300.179
  19 0.185 6724 300.025
  20 0.195 5043 297.76
  21 0.205 6723.3 297.829
  22 0.215 5043.7 304.335
  23 0.225 6657 301.934
  24 0.235 5110 297.565
  25 0.245 6085.5 301.689
  26 0.255 4232.5 293.918
  27 0.265 3745.1 297.679
  28 0.275 3684.2 303.584
  29 0.285 3586.2 299.503
  30 0.295 4301.8 305.947
  31 0.305 6643.7 296.912
  32 0.315 5043 300.703
  33 0.325 6724 303.072
  34 0.335 5043 294.996
  35 0.345 6724 298.231
  36 0.355 5043 302.971
  37 0.365 6724 300.307
  38 0.375 5043 301.478
  39 0.385 6283.7 296.775
  40 0.395 3335.9 294.491
  41 0.405 4985.9 792.552
  42 0.415 6020 711.186
  43 0.425 196.5 4711.88
  44 0.435 0 0
  45 0.445 0.3 0
  46 0.455 0.4 0
  47 0.465 0.3 0
  48 0.475 0 0
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 0 0
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 0 0
  57 0.565 0 0
  58 0.575 196.8 31457.7
  59 0.585 5981.3 1730.76
  60 0.595 4994.3 496.442
  61 0.605 3328.2 363.815
  62 0.615 6260.4 305.231
  63 0.625 5043 176691
  64 0.635 6723.7 258349
  65 0.645 5044.3 229960
  66 0.655 6724.3 60140.8
  67 0.665 5043.7 185378
  68 0.675 6724 298.17
  69 0.685 5043 296.295
  70 0.695 6668 299.127
  71 0.705 4285.4 302.504
  72 0.715 3580.8 296.622
  73 0.725 3693.4 297.696
  74 0.735 3735.9 302.476
  75 0.745 4283.8 299.488
  76 0.755 6031.7 302.728
  77 0.765 5110.6 300.542
  78 0.775 6656.4 296.584
  79 0.785 5046.5 296.179
  80 0.795 6720.5 301.17
  81 0.805 5043 300.231
  82 0.815 6724 297.834
  83 0.825 5043 291.269
  84 0.835 6717.3 300.917
  85 0.845 3686.7 303.625
  86 0.855 3670 299.272
  87 0.865 3677.2 294.353
  88 0.875 3644.4 295.16
  89 0.885 5138.9 301.55
  90 0.895 5744.5 307.347
  91 0.905 5653.4 305.66
  92 0.915 6113.6 300.336
  93 0.925 5153.7 300.993
  94 0.935 6613.3 299.233
  95 0.945 5074.3 304.182
  96 0.955 6692.7 302.469
  97 0.965 5128.3 303.489
  98 0.975 6409.7 295.399
  99 0.985 3404 299.702
  100 0.995 3727.3 304.366
90 100 440002
  1 0.005 3716 317.163
  2 0.015 3454.7 307.275
  3 0.025 6415.4 299.159
  4 0.035 5067.9 295.818
  5 0.045 6718.1 302.348
  6 0.055 5048.9 297.874
  7 0.065 6642.3 295.361
  8 0.075 5124.7 295.79
  9 0.085 6259 297.582
  10 0.095 5508 299.496
  11 0.105 5841 300.751
  12 0.115 5036.5 298.336
  13 0.125 3650.4 304.585
  14 0.135 3676.7 299.853
  15 0.145 3673.4 298.884
  16 0.155 3681.2 294.334
  17 0.165 6719.8 302.477
  18 0.175 5043 299.988
  19 0.185 6724 300.577
  20 0.195 5043 297.683
  21 0.205 6719.4 297.465
  22 0.215 5047.6 304.905
  23 0.225 6579.2 301.63
  24 0.235 5187.8 298.323
  25 0.245 5974.9 301.563
  26 0.255 4322 294.257
  27 0.265 3761.9 297.295
  28 0.275 3685.2 302.995
  29 0.285 3582.2 299.027
  30 0.295 4276.3 306.476
  31 0.305 6676.5 296.628
  32 0.315 5043 299.827
  33 0.325 6724 302.643
  34 0.335 5043 295.913
  35 0.345 6724 297.995
  36 0.355 5043 303.76
  37 0.365 6722.7 299.947
  38 0.375 5044.3 301.483
  39 0.385 6131.6 298.189
  40 0.395 3451 294.895
  41 0.405 4949 814.54
  42 0.415 6079.9 104506
  43 0.425 211.1 2.98296e+06
  44 0.435 0.4 0
  45 0.445 0 0
  46 0.455 0 0
  47 0.465 0 0
  48 0.475 0 0
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 0 0
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 0 0
  57 0.565 0.2 0
  58 0.575 212.7 32173
  59 0.585 6032.4 1354.97
  60 0.595 4955 838.964
  61 0.605 3484.1 365.155
  62 0.615 6076.6 301.016
  63 0.625 5047.7 176530
  64 0.635 6718.3 302.311
  65 0.645 5044.5 288806
  66 0.655 6724.5 216770
  67 0.665 5043 296.585
  68 0.675 6724.6 120055
  69 0.685 5043.4 106848
  70 0.695 6697.3 299.258
  71 0.705 4261.5 301.977
  72 0.715 3580 296.396
  73 0.725 3695.7 298.302
  74 0.735 3746.8 302.478
  75 0.745 4391.1 299.368
  76 0.755 5906.6 302.386
  77 0.765 5212.1 299.818
  78 0.775 6554.9 296.307
  79 0.785 5059.4 296.514
  80 0.795 6707.6 301.925
  81 0.805 5043 299.988
  82 0.815 6724 297.674
  83 0.825 5043.8 291.372
  84 0.835 6719.9 300.832
  85 0.845 3683.3 304.444
  86 0.855 3670 298.949
  87 0.865 3678 293.859
  88 0.875 3645 296.368
  89 0.885 5192.1 301.397
  90 0.895 5689.9 307.566
  91 0.905 5754.2 304.728
  92 0.915 6012.8 300.498
  93 0.925 5187.2 301.195
  94 0.935 6579.8 299.044
  95 0.945 5080.4 304.945
  96 0.955 6686.6 302.312
  97 0.965 5134.8 304.005
  98 0.975 6403.6 295.448
  99 0.985 3404 299.465
  100 0.995 3725.6 307.733
100 100 440002
  1 0.005 3711.7 301.882
  2 0.015 3455.6 306.921
  3 0.025 6414.1 298.747
  4 0.035 5071.2 295.495
  5 0.045 6713.2 302.066
  6 0.055 5053.8 298.341
  7 0.065 6611.8 294.973
  8 0.075 5155.2 296.303
  9 0.085 6189.6 297.463
  10 0.095 5577.4 299.379
  11 0.105 5789.5 300.815
  12 0.115 5084.4 298.583
  13 0.125 3653.1 305.018
  14 0.135 3677 298.907
  15 0.145 3673.6 298.835
  16 0.155 3679.1 294.335
  17 0.165 6722.2 302.02
  18 0.175 5043.1 299.601
  19 0.185 6724 301.072
  20 0.195 5043 297.574
  21 0.205 6710.8 297.197
  22 0.215 5056.2 305.469
  23 0.225 6466.2 301.93
  24 0.235 5300.8 298.396
  25 0.245 5868.7 301.504
  26 0.255 4404.9 294.191
  27 0.265 3780.2 297.542
  28 0.275 3688.1 302.445
  29 0.285 3579.6 298.623
  30 0.295 4258 307.172
  31 0.305 6699.5 296.14
  32 0.315 5043 298.999
  33 0.325 6724 302.093
