# Chunk-averaged data for fix velocity_z and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount vz
10 100 440002
  91 0.905 5556.4 -29.9714
  92 0.915 6210.6 -29.9473
  93 0.925 5126.2 -29.9449
  94 0.935 6640.8 -29.9843
  95 0.945 5068.9 -30.0198
  96 0.955 6698.1 -30.0097
  97 0.965 5124.5 -29.9847
  98 0.975 6411.9 -30.0057
  99 0.985 3404.1 -29.9203
  100 0.995 3729.7 -29.9543
80 100 440002
  1 0.005 3715.4 29.8891
  2 0.015 3454.1 29.9372
  3 0.025 6419.6 30.0151
  4 0.035 5063.6 30.0438
  5 0.045 6721.8 30.0121
  6 0.055 5045.2 29.9661
  7 0.065 6663.7 30.02
  8 0.075 5103.3 29.9952
  9 0.085 6326 30.0404
  10 0.095 5441 29.9384
  11 0.105 5878 30.0354
  12 0.115 5003.2 30.0178
  13 0.125 3646.8 29.9743
  14 0.135 3677 30.073
  15 0.145 3673 29.9979
  16 0.155 3684.9 29.9462
  17 0.165 6716.1 30.003
  18 0.175 5043 30.0059
  19 0.185 6724 30.0381
  20 0.195 5043 30.0455
  21 0.205 6723.3 29.9822
  22 0.215 5043.7 29.9504
  23 0.225 6657 29.974
  24 0.235 5110 30.0049
  25 0.245 6085.5 29.9853
  26 0.255 4232.5 29.9559
  27 0.265 3745.1 30.01
  28 0.275 3684.2 29.9801
  29 0.285 3586.2 30.0301
  30 0.295 4301.8 30.0307
  31 0.305 6643.7 29.9649
  32 0.315 5043 29.9859
  33 0.325 6724 30.0077
  34 0.335 5043 29.9955
  35 0.345 6724 29.9981
  36 0.355 5043 29.9491
  37 0.365 6724 29.9427
  38 0.375 5043 30.011
  39 0.385 6283.7 30.0236
  40 0.395 3335.9 29.9421
  41 0.405 4985.9 29.7432
  42 0.415 6020 30.1766
  43 0.425 196.5 32.0299
  44 0.435 0 0
  45 0.445 0.3 -7278.34
  46 0.455 0.4 -7278.34
  47 0.465 0.3 -7278.34
  48 0.475 0 0
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 0 0
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 0 0
  57 0.565 0 0
  58 0.575 196.8 -36.3077
  59 0.585 5981.3 -30.1036
  60 0.595 4994.3 -29.7833
  61 0.605 3328.2 -29.9655
  62 0.615 6260.4 -29.9997
  63 0.625 5043 -30.0786
  64 0.635 6723.7 -29.711
  65 0.645 5044.3 -29.7225
  66 0.655 6724.3 -29.7968
  67 0.665 5043.7 -29.4396
  68 0.675 6724 -30.0265
  69 0.685 5043 -30.0074
  70 0.695 6668 -30.0077
  71 0.705 4285.4 -30.0263
  72 0.715 3580.8 -30.0182
  73 0.725 3693.4 -30.0716
  74 0.735 3735.9 -30.0295
  75 0.745 4283.8 -29.9734
  76 0.755 6031.7 -29.9947
  77 0.765 5110.6 -29.9722
  78 0.775 6656.4 -30.0447
  79 0.785 5046.5 -29.9361
  80 0.795 6720.5 -29.996
  81 0.805 5043 -29.9996
  82 0.815 6724 -30.0362
  83 0.825 5043 -29.9854
  84 0.835 6717.3 -30
  85 0.845 3686.7 -30.0685
  86 0.855 3670 -29.9327
  87 0.865 3677.2 -29.97
  88 0.875 3644.4 -30
  89 0.885 5138.9 -29.9819
  90 0.895 5744.5 -29.9997
  91 0.905 5653.4 -29.972
  92 0.915 6113.6 -29.9462
  93 0.925 5153.7 -29.9439
  94 0.935 6613.3 -29.985
  95 0.945 5074.3 -30.021
  96 0.955 6692.7 -30.011
  97 0.965 5128.3 -29.9822
  98 0.975 6409.7 -30.0044
  99 0.985 3404 -29.9201
  100 0.995 3727.3 -29.9448
90 100 440002
  1 0.005 3716 29.8746
  2 0.015 3454.7 29.9329
  3 0.025 6415.4 30.012
  4 0.035 5067.9 30.047
  5 0.045 6718.1 30.0107
  6 0.055 5048.9 29.9646
  7 0.065 6642.3 30.0208
  8 0.075 5124.7 29.9944
  9 0.085 6259 30.045
  10 0.095 5508 29.9355
  11 0.105 5841 30.0379
  12 0.115 5036.5 30.0145
  13 0.125 3650.4 29.9758
  14 0.135 3676.7 30.0717
  15 0.145 3673.4 29.9991
  16 0.155 3681.2 29.9449
  17 0.165 6719.8 30.0044
  18 0.175 5043 30.0041
  19 0.185 6724 30.0373
  20 0.195 5043 30.0467
  21 0.205 6719.4 29.9819
  22 0.215 5047.6 29.9504
  23 0.225 6579.2 29.9722
  24 0.235 5187.8 30.0053
  25 0.245 5974.9 29.986
  26 0.255 4322 29.9557
  27 0.265 3761.9 30.0114
  28 0.275 3685.2 29.9777
  29 0.285 3582.2 30.0233
  30 0.295 4276.3 30.0375
  31 0.305 6676.5 29.9649
  32 0.315 5043 29.9828
  33 0.325 6724 30.0084
  34 0.335 5043 29.9949
  35 0.345 6724 29.9992
  36 0.355 5043 29.9506
  37 0.365 6722.7 29.9402
  38 0.375 5044.3 30.0113
  39 0.385 6131.6 30.0199
  40 0.395 3451 29.9488
  41 0.405 4949 29.7552
  42 0.415 6079.9 29.7979
  43 0.425 211.1 21.7424
  44 0.435 0.4 -7278.34
  45 0.445 0 0
  46 0.455 0 0
  47 0.465 0 0
  48 0.475 0 0
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 0 0
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 0 0
  57 0.565 0.2 -378.915
  58 0.575 212.7 -36.5951
  59 0.585 6032.4 -30.1405
  60 0.595 4955 -29.6902
  61 0.605 3484.1 -29.9624
