# Chunk-averaged data for fix temp_bias and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
10 100 442002
  14 0.135 3675 298.786
  15 0.145 3675 298.887
  16 0.155 3720 294.689
  17 0.165 6679 299.577
  18 0.175 5043 292.995
  19 0.185 6724 299.995
  20 0.195 5043 301.662
  21 0.205 6724 301.286
  22 0.215 5043 296.116
  23 0.225 6724 301.147
  24 0.235 5043 300.97
  25 0.245 6715.6 301.034
  26 0.255 3683.4 297.931
  27 0.265 3675 302.752
  28 0.275 3675 302.155
  29 0.285 3631.1 298.267
  30 0.295 4782.8 306.791
  31 0.305 6117.1 303.525
  32 0.315 5208.6 298.761
  33 0.325 6558.4 301.955
  34 0.335 5127.3 298.741
  35 0.345 6639.7 300.706
  36 0.355 5073.2 298.555
  37 0.365 6693.8 299.177
  38 0.375 5086.9 300.546
  39 0.385 6558.2 296.171
  40 0.395 3372.9 300.555
  41 0.405 5219.2 6349.09
  42 0.415 6403.9 83742.4
  43 0.425 224.9 1.95064e+06
  44 0.435 0 0
  45 0.445 0 0
  46 0.455 0 0
  47 0.465 0 0
  48 0.475 0 0
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 0 0
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 0 0
  57 0.565 0 0
  58 0.575 237 7.97714e+06
  59 0.585 6294 61733.8
  60 0.595 5261.7 3460.36
  61 0.605 3367 304.948
  62 0.615 6558.8 295.812
  63 0.625 5086.5 299.486
  64 0.635 6674 303.643
  65 0.645 5093 291.93
  66 0.655 6669.7 297.462
  67 0.665 5097.3 299.833
  68 0.675 6565.7 297.268
  69 0.685 5201.3 299.563
  70 0.695 6100.4 306.518
  71 0.705 4800.6 302.871
  72 0.715 3629 301.377
  73 0.725 3675 302.039
  74 0.735 3673 296.009
  75 0.745 3683.3 295.158
  76 0.755 6717.7 295.961
  77 0.765 5043 301.663
  78 0.775 6724 297.646
  79 0.785 5043 304.381
  80 0.795 6724 298.978
  81 0.805 5043 301.713
  82 0.815 6724 298.214
  83 0.825 5043 299.688
  84 0.835 6673.3 306.166
  85 0.845 3725.7 300.213
  86 0.855 3675 302.299
  87 0.865 3675 295.89
  88 0.875 3632 299.837
  89 0.885 4505.3 301.91
  90 0.895 6392.7 301.963
  91 0.905 5045.8 296.822
  92 0.915 6721.2 305.532
  93 0.925 5047 308.018
  94 0.935 6720 305.43
  95 0.945 5045 299.516
  96 0.955 6722 300.187
  97 0.965 5061.7 298.099
  98 0.975 6401.3 298.389
  99 0.985 3494.5 297.374
  100 0.995 3693.5 303.05
40 100 442002
  1 0.005 3683.9 1.56864e+09
  2 0.015 3518.2 298.679
  3 0.025 6414.7 300.519
  4 0.035 5053.8 5.7178e+08
  5 0.045 6724 297.737
  6 0.055 5043 300.69
  7 0.065 6721.4 2.54856e+08
  8 0.075 5045.7 298.361
  9 0.085 6716 302.02
  10 0.095 5051 294.851
  11 0.105 6336.5 303.593
  12 0.115 4566.5 303.112
  13 0.125 3627 301.759
  14 0.135 3675 300.221
  15 0.145 3675 299.269
  16 0.155 3706.9 295.743
  17 0.165 6692.1 299.392
  18 0.175 5043 292.385
  19 0.185 6724 299.974
  20 0.195 5043 301.316
  21 0.205 6724 301.467
  22 0.215 5043 296.696
  23 0.225 6724 301.558
  24 0.235 5043 300.051
  25 0.245 6710.3 301.03
  26 0.255 3688.7 297.795
  27 0.265 3675 302.722
  28 0.275 3675 301.672
  29 0.285 3629.1 4.71917e+08
  30 0.295 4689.3 6.16207e+08
  31 0.305 6212.8 303.354
  32 0.315 5106.7 298.35
  33 0.325 6660.3 303.025
  34 0.335 5066.9 71536.9
  35 0.345 6700.3 54192.7
  36 0.355 5050.2 143299
  37 0.365 6717.1 54056.5
  38 0.375 5060.9 71648.7
  39 0.385 6579.3 55180
  40 0.395 3335.9 218122
  41 0.405 5211.3 2.20928e+08
  42 0.415 6442.8 78398
  43 0.425 232.1 5.17089e+06
  44 0.435 1 5.82286e+07
  45 0.445 0.4 0
  46 0.455 0.2 0
  47 0.465 0.2 0
  48 0.475 0.2 0
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 0.1 0
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 0 0
  55 0.545 0 0
  56 0.555 0.5 0
  57 0.565 0.5 0
  58 0.575 242 162388
  59 0.585 6337.6 298342
  60 0.595 5242.7 328608
  61 0.605 3342.3 2324.15
  62 0.615 6584.3 297.226
  63 0.625 5055.2 3.38859e+08
  64 0.635 6710.8 303.376
  65 0.645 5056.2 291.237
  66 0.655 6710.4 297.243
  67 0.665 5056.7 5.71442e+08
  68 0.675 6662.2 296.736
  69 0.685 5104.8 299.336
  70 0.695 6203.4 306.563
  71 0.705 4697.6 302.688
  72 0.715 3629 301.369
  73 0.725 3675 302.403
  74 0.735 3673 296.479
  75 0.745 3687.3 294.371
  76 0.755 6713.7 295.838
  77 0.765 5043 301.21
  78 0.775 6724 298.102
  79 0.785 5043 304.266
  80 0.795 6724 298.598
  81 0.805 5043 301.371
  82 0.815 6724 298.685
  83 0.825 5043 299.977
  84 0.835 6688.1 306.228
  85 0.845 3711 4.61519e+08
  86 0.855 3675 302.505
  87 0.865 3675 296.423
  88 0.875 3632 300.297
  89 0.885 4538.8 301.931
  90 0.895 6359.2 301.897
  91 0.905 5048.4 296.867
  92 0.915 6718.6 305.375
  93 0.925 5049.1 308.262
  94 0.935 6717.9 304.99
  95 0.945 5045.2 299.109
  96 0.955 6721.8 299.734
  97 0.965 5061 297.95
  98 0.975 6402.5 298.56
  99 0.985 3495.3 297.733
  100 0.995 3692.9 302.926
50 100 442000
  1 0.005 3683.4 301.535
  2 0.015 3518.2 298.525
  3 0.025 6412.9 300.752
  4 0.035 5055.9 304.915
  5 0.045 6724 298.053
  6 0.055 5043 301.127
  7 0.065 6720.9 301.233
  8 0.075 5046.1 299.276
  9 0.085 6713.4 301.792
  10 0.095 5053.6 294.31
  11 0.105 6308 304.079
  12 0.115 4594.9 302.648
  13 0.125 3627.1 302.339
  14 0.135 3675 301.663
  15 0.145 3675 299.666
  16 0.155 3694.3 296.772
  17 0.165 6704.7 299.254
  18 0.175 5043 292.03
  19 0.185 6724 299.923
  20 0.195 5043 300.952
  21 0.205 6724 301.722
  22 0.215 5043 297.396
  23 0.225 6724 301.928
  24 0.235 5043 299.15
  25 0.245 6698 301.09
  26 0.255 3701.1 97552.6
  27 0.265 3675.1 98237
  28 0.275 3675.1 98235.3
  29 0.285 3628.6 99488.3
  30 0.295 4599.5 156822
  31 0.305 6303.3 57410.3
  32 0.315 5062.1 71406.1
  33 0.325 6705.2 107737
  34 0.335 5052.1 299.152
  35 0.345 6714.9 300.471
  36 0.355 5044.7 298.809
  37 0.365 6722.3 298.23
  38 0.375 5045.4 299.314
  39 0.385 6587.3 296.826
  40 0.395 3309.9 136246
  41 0.405 5198.4 104611
  42 0.415 6480.2 26952.6
  43 0.425 238.6 1.77793e+06
  44 0.435 0.5 0
  45 0.445 0.8 0
  46 0.455 0.4 0
  47 0.465 0.4 0
  48 0.475 0.1 0
  49 0.485 0.2 0
  50 0.495 0.2 0
  51 0.505 0.2 0
  52 0.515 0.2 0
  53 0.525 0.2 0
  54 0.535 0.5 4.81596e+08
  55 0.545 0.7 0
  56 0.555 0.2 0
  57 0.565 0.4 0
  58 0.575 252.8 2.86756e+06
  59 0.585 6374.1 40625.5
